351649,-0.46,0.28,1.46,-52.30,15.26,-14.88,11.86,20.08,185.05
351659,-0.48,0.27,1.51,-49.23,9.31,-13.89,11.34,19.91,184.88
351669,-0.50,0.26,1.57,-46.03,3.47,-12.57,10.87,19.67,184.73
351679,-0.52,0.26,1.63,-42.62,-0.74,-10.46,10.46,19.45,184.64
351689,-0.54,0.25,1.68,-39.57,-3.08,-8.16,10.07,19.28,184.59
351699,-0.55,0.24,1.71,-37.40,-3.38,-5.32,9.70,19.19,184.61
351709,-0.56,0.23,1.73,-36.48,-3.54,-2.28,9.29,19.08,184.67
351719,-0.56,0.23,1.75,-34.26,-5.28,1.00,8.98,18.88,184.77
351729,-0.56,0.23,1.76,-30.26,-8.07,3.96,8.79,18.60,184.87
351739,-0.57,0.21,1.77,-24.44,-12.17,6.61,8.71,18.27,184.97
351749,-0.56,0.23,1.79,-20.10,-13.25,7.36,8.72,17.97,185.05
351759,-0.54,0.24,1.80,-13.80,-16.08,9.68,8.87,17.56,185.20
351769,-0.54,0.24,1.80,-8.89,-18.20,12.34,8.98,17.17,185.38
351779,-0.53,0.25,1.79,-5.50,-19.06,15.43,9.15,16.80,185.64
351789,-0.52,0.26,1.78,-2.92,-19.39,18.47,9.33,16.43,185.92
351799,-0.50,0.27,1.77,-0.37,-18.81,21.43,9.59,16.13,186.26
351809,-0.49,0.29,1.75,2.09,-18.17,23.80,9.89,15.85,186.60
351819,-0.47,0.31,1.71,4.56,-17.10,25.32,10.22,15.62,186.93
351829,-0.46,0.33,1.68,6.99,-16.01,25.94,10.57,15.42,187.22
351839,-0.44,0.35,1.64,9.27,-15.09,25.24,10.92,15.24,187.46
351849,-0.43,0.35,1.60,11.04,-14.56,23.89,11.26,15.05,187.65
351859,-0.42,0.34,1.57,12.76,-14.03,22.08,11.57,14.82,187.80
351869,-0.41,0.33,1.54,14.49,-13.26,20.36,11.82,14.58,187.92
351879,-0.39,0.32,1.51,15.98,-11.81,18.72,11.99,14.42,188.01
351889,-0.38,0.30,1.47,16.75,-10.07,17.39,12.11,14.32,188.10
351899,-0.36,0.28,1.43,16.85,-8.37,16.32,12.20,14.24,188.19
351909,-0.35,0.26,1.39,16.61,-7.28,15.34,12.28,14.16,188.27
351919,-0.33,0.24,1.36,16.67,-7.04,14.56,12.37,14.03,188.35
351929,-0.31,0.23,1.33,17.68,-7.51,13.69,12.51,13.85,188.40
351939,-0.30,0.21,1.29,18.77,-7.80,12.65,12.66,13.70,188.45
351949,-0.28,0.19,1.25,19.80,-7.41,11.58,12.80,13.60,188.48
351959,-0.27,0.16,1.21,20.26,-6.49,10.81,12.93,13.54,188.52
351969,-0.26,0.15,1.16,20.14,-5.19,10.50,13.03,13.50,188.59
351979,-0.25,0.13,1.10,19.77,-3.53,10.60,13.13,13.51,188.68
351989,-0.24,0.11,1.03,18.61,-1.86,11.37,13.19,13.56,188.81
351999,-0.24,0.10,0.97,16.50,-0.33,12.49,13.20,13.61,188.97
352009,-0.24,0.08,0.90,12.41,1.12,14.68,13.12,13.68,189.20
352019,-0.24,0.06,0.84,7.55,2.27,17.46,12.98,13.75,189.47
352029,-0.23,0.05,0.78,2.17,2.54,21.37,12.78,13.77,189.83
352039,-0.23,0.05,0.73,-2.54,1.77,25.43,12.58,13.75,190.23
352049,-0.21,0.06,0.69,-4.97,-0.49,29.80,12.46,13.64,190.66
352059,-0.19,0.08,0.67,-5.49,-3.43,33.56,12.59,13.31,191.14
352069,-0.17,0.11,0.65,-3.82,-6.14,35.96,12.80,12.97,191.58
352079,-0.13,0.15,0.63,-1.65,-7.68,36.73,13.04,12.68,191.96
352089,-0.10,0.19,0.60,0.95,-6.66,34.35,13.31,12.53,192.23
352099,-0.07,0.22,0.57,3.04,-3.98,29.92,13.55,12.51,192.39
352109,-0.06,0.24,0.53,2.32,-0.95,23.33,13.65,12.58,192.41
352119,-0.06,0.24,0.50,0.24,2.03,16.64,13.67,12.71,192.36
352129,-0.07,0.24,0.47,-3.21,5.57,10.25,13.59,12.96,192.28
352139,-0.09,0.24,0.44,-7.18,8.63,4.75,13.43,13.25,192.18
352149,-0.10,0.23,0.41,-11.79,11.58,0.64,13.20,13.58,192.10
352159,-0.12,0.22,0.40,-16.64,13.73,-1.87,12.89,13.90,192.05
352169,-0.14,0.21,0.40,-21.33,14.20,-1.99,12.58,14.14,192.08
352179,-0.15,0.22,0.40,-24.31,14.27,-1.25,12.32,14.34,192.16
352189,-0.16,0.23,0.41,-25.07,15.12,-0.33,12.17,14.54,192.26
352199,-0.16,0.26,0.42,-24.90,16.32,0.03,12.06,14.75,192.35
352209,-0.15,0.28,0.43,-24.13,17.02,-1.30,11.96,14.95,192.35
352219,-0.15,0.29,0.44,-23.34,16.97,-3.67,11.85,15.15,192.29
352229,-0.16,0.30,0.46,-22.55,15.90,-7.11,11.72,15.32,192.13
352239,-0.17,0.29,0.48,-21.56,14.87,-10.13,11.60,15.52,191.95
352249,-0.19,0.28,0.51,-20.28,14.04,-12.55,11.48,15.73,191.77
352259,-0.21,0.27,0.53,-19.49,13.61,-13.19,11.37,15.95,191.66
352269,-0.22,0.26,0.57,-19.31,13.28,-12.92,11.25,16.15,191.59
352279,-0.22,0.27,0.60,-20.20,13.22,-12.20,11.11,16.31,191.55
352289,-0.23,0.27,0.64,-21.65,13.29,-11.90,10.93,16.46,191.50
352299,-0.24,0.27,0.70,-22.62,13.09,-12.83,10.74,16.60,191.39
352309,-0.25,0.26,0.75,-22.18,12.02,-14.34,10.59,16.68,191.23
352319,-0.25,0.24,0.81,-19.09,9.45,-16.01,10.40,16.62,190.98
352329,-0.26,0.22,0.87,-14.76,6.09,-17.25,10.27,16.52,190.71
352339,-0.26,0.20,0.95,-8.80,1.77,-17.34,10.27,16.33,190.47
352349,-0.26,0.18,1.01,-3.04,-1.88,-16.62,10.32,16.13,190.28
352359,-0.26,0.16,1.08,2.10,-3.44,-15.15,10.43,15.99,190.14
352369,-0.26,0.14,1.14,6.05,-3.10,-13.38,10.54,15.92,190.05
352379,-0.26,0.13,1.18,8.83,0.27,-11.09,10.65,15.99,190.03
352389,-0.26,0.13,1.20,11.04,4.59,-8.84,10.77,16.14,190.05
352399,-0.26,0.13,1.20,12.96,9.15,-6.42,10.91,16.33,190.11
352409,-0.26,0.12,1.19,14.78,12.79,-3.95,11.06,16.55,190.19
352419,-0.27,0.12,1.16,16.56,16.90,-1.59,11.22,16.84,190.31
352429,-0.27,0.12,1.11,18.62,20.43,0.94,11.43,17.14,190.46
352439,-0.27,0.12,1.06,20.76,22.91,3.69,11.69,17.50,190.65
352449,-0.28,0.11,1.00,22.14,24.88,6.47,11.96,17.87,190.88
352459,-0.28,0.11,0.92,20.92,26.96,9.68,12.17,18.27,191.17
352469,-0.29,0.11,0.85,17.58,29.26,12.42,12.29,18.71,191.49
352479,-0.29,0.11,0.78,11.79,31.85,15.16,12.31,19.17,191.86
352489,-0.30,0.11,0.70,5.79,34.41,17.12,12.25,19.66,192.22
